ref,citation_0,citation_1,citation_2,citation_3,citation_4,citation_5,citation_6,citation_7,citation_8,citation_9,citation_10,citation_11,citation_12,citation_13,citation_14,citation_15,citation_16,citation_17,citation_18,citation_19,citation_20,citation_21,citation_22,citation_23,citation_24
reference_134,5.163404212823589,3.9986484010884027,3.705004438957778,3.801146447936649,3.9562818081425624,3.5364556103988503,3.5042429125789427,3.7251822591082155,3.337779460987285,3.6699300213397508,3.7702864242644627,4.017973634169575,3.853826261190743,3.624202433164298,3.6949683151116854,inf,3.791881665275305,3.439739848560603,3.780475885911227,3.764858604122303,3.7334775742689117,3.510822191716684,3.6488462713938716,inf,3.1225514865177453
reference_135,4.9631215451917114,3.843037046949982,3.4580319461471007,3.5302730346108047,3.7131682414621983,3.310517991433427,3.1075076097257712,3.502583126513008,3.1688826160677044,3.416936653591857,3.4500670344180984,3.756181324804185,3.7312755216676434,3.4141978920848057,3.4471916851908135,inf,3.6082896738557566,2.8143759865858295,3.4750726852132865,3.5465663124010836,3.4187073110335118,3.1546745231434574,3.387524305551722,inf,2.9768867529996768
reference_136,5.100718568423824,4.101794638483872,3.6887557609782733,3.7814692242708015,4.018058481942397,3.778685981398992,3.6290396318117093,3.7739134623649617,3.668716749600032,3.8130988277338704,3.803463834366806,4.032232750736051,3.973615237039487,3.680113118723272,3.810148155002794,inf,3.883884255917428,3.689666464403562,3.804234831909145,3.854100055271317,3.709953912211606,3.694119050825851,3.7178419577690565,inf,3.6435395531296195
reference_137,5.049978417260468,3.8764662703788875,3.440732207376017,3.6053932801151274,3.6259197855350696,3.2535515234824417,3.2045776153393972,3.4344178169438244,3.231200232297722,3.4881538513294457,3.543461124444127,3.80401157254284,3.810708828098202,3.3346029156035186,3.3527444611192703,inf,3.139861563599706,3.3001805660733163,3.560154354230801,3.6049417040034637,3.482770346877622,3.351082387761339,3.365197852407396,inf,3.276952581598735
reference_138,4.8310316025817395,3.68143470280838,3.250272080289433,3.306714364432573,3.4934041160008076,3.137529243872702,3.1116012581201242,3.239703800684452,2.6690570235478193,3.4761978979455237,3.2797989740596667,3.5769778547623567,3.469275214214945,3.2723823959999088,3.3459532764389515,inf,3.3167998024191854,2.9363232767253855,3.2994455230912627,3.4276563344878537,3.233274927876694,3.161962311759769,3.353241983032823,inf,2.941528685927344
reference_139,5.67196798324585,4.837666656996489,4.705522325021544,4.735094029980898,4.896153705544034,4.640312689282418,4.505815350697982,4.6156291739981175,4.503924159991923,4.697042184066296,4.770594743589496,4.803198134835732,4.868872902104474,4.655079354073643,4.58747090818882,inf,4.709671821152329,4.56469765818307,4.6917667664787,4.71027905320769,4.42923187843854,4.595554757827725,4.6611894277596475,inf,4.65563607706275
reference_140,5.027945049453788,3.9418535565920587,3.5844622881734804,3.7632070530437245,3.9040861506599187,3.640540648517044,3.4543506193580202,3.597197463586248,3.4561471987707373,3.689588556307063,3.6974520500756207,3.8978627475043286,3.9098026863524495,3.705497809894144,3.626248364556516,inf,3.749595804898885,3.4632484462915527,3.575406160779607,3.746786190003727,3.599788250784515,3.6377691906374756,3.6671243617776894,inf,3.693493808237306
reference_141,4.945922174811864,3.7476012041503983,3.38766725515695,3.4689778965457565,3.6351951321399643,3.2323842734415558,2.938558664592586,3.2992388012718643,3.0837694398240094,3.390910685240621,3.40377922243826,3.6678289446968027,3.697128330490758,3.363967382609898,3.245793398342356,inf,3.363720102140088,3.1493631389904935,3.2882572900946823,3.371783802002914,3.2869453148443224,3.1791767591882945,3.3806310676660125,inf,3.2825610411335266
reference_142,5.159141449724692,3.959767370099896,3.57492823198712,3.7484025867140525,3.9453577433943723,3.511872807621869,3.4428991911733724,3.6195812431977115,3.3868748323361904,3.595752560003528,3.7057496923524123,3.9388444944023098,3.983684774737815,3.5675175472906386,3.471444618939662,inf,3.599478340133541,3.3402133089878454,3.6737255613111857,3.6429239588198445,3.6005321452747996,3.6221773702303435,3.5836283482192846,inf,3.6234437883434403
reference_143,5.045973090566715,3.794042097934696,3.4847084675516222,3.5450451262704563,3.7051864966397248,3.265754142784543,3.1930268045950356,3.523284150697532,3.0469695331528492,3.5316208635420603,3.480074439141856,3.7491607978423467,3.6881825515603066,3.419239137284523,3.435230373363736,inf,3.570213488020845,3.1773355087147888,3.602298720011992,3.546445555568775,3.490436659440451,3.4133873506047054,3.527901737970513,inf,2.837242805134532
reference_144,4.9965027567132,3.8638406066811086,3.702251837996126,3.7717928505829095,3.8461624937693615,3.4721248881356837,3.432192958156625,3.595080681794584,3.41526077288224,3.691863638505817,3.6766232599198343,3.8681415938023096,3.93674375569563,3.6322660329051972,3.5972509400413513,inf,3.6707985566169383,3.44843281292344,3.596350452526711,3.6631598468554105,3.5872435636001474,3.574872167055959,3.7298596838986517,inf,3.5721148016164785
reference_145,4.378230064849854,3.458347204057932,3.247676763291964,3.3454796082208156,3.4507928198701294,3.063101289965212,2.995799375717215,3.137784952194214,3.0001206168122114,3.29750020043999,3.236375510864408,3.4938621181960237,3.531769911239625,3.2150600351929666,3.1482458000148776,inf,3.2072133007068637,2.9485340213253166,3.1799161976381534,3.335120649394574,3.2003145474726202,3.166303781529365,3.2785109882700443,inf,3.1628379009219416
reference_146,4.971131007041395,3.7500589957143067,3.399897417899463,3.5012960715671184,3.614442159370469,3.163876222003162,3.1226265225175354,3.375187214819133,2.9640985842549084,3.3867398259335757,3.41487608474014,3.7368420973186707,3.656606357399583,3.34110554274559,3.2812749456484678,inf,3.3910238917871114,3.07163872184031,3.4970938493103807,3.4810706418406046,3.4180077579980943,3.2411945498560426,3.3786193433175087,inf,2.7400034098466994
reference_147,5.069928640637397,3.8951857829635146,3.491304679913679,3.5744556001129153,3.8370660295098906,3.4653090889245868,3.22092091242881,3.640741931763172,3.3744865863900846,3.6583087142872808,3.628045878088984,3.897023439423962,3.8396953768487934,3.470595202540755,3.5737223191851375,inf,3.6381945293135645,3.2319848447083213,3.700038870209283,3.578658674203656,3.641932447341584,3.539850782049199,3.6287795481321217,inf,3.491051055747772
reference_148,5.064289368913745,3.916822147813892,3.555616535193911,3.621440093906498,3.7604914442805577,3.4205957166817904,3.319995258857924,3.621389878279197,3.339662639328964,3.558556090393734,3.643957296001045,3.8395088941765594,3.8973536968176368,3.539208742162645,3.5108427071502684,inf,3.7006698190532803,3.239621601843703,3.6204284205917707,3.672411192646677,3.5764074169681033,3.5948882243603486,3.5923133199907067,inf,3.439115705716038
reference_149,4.870786433350385,3.8262788353922366,3.5665519583870386,3.608355290315151,3.7298970714812216,3.417890104710996,3.340631973408867,3.5049152115498785,3.2365722807022537,3.510713241645694,3.5250166709812025,3.791285028120821,3.8041207748758685,3.5138516604394914,3.499042977833557,inf,3.5461929907512073,3.312074864974977,3.6165847236333994,3.6066596115694973,3.6046668568544926,3.5038464249785175,3.550485803666711,inf,3.3971801915551905
reference_150,4.910562218564818,3.7750043363718073,3.3656680405537602,3.056914482739234,3.5384620155520614,3.270850327485851,3.0888958356280516,3.373939083664399,3.2402917731997074,3.42383268696425,3.150264793436707,3.7333801777272795,3.6424538101683024,3.2381502200907213,3.2691108766855357,inf,3.476307019424104,3.091595947194341,3.545343903140564,3.3955778587346033,3.4986836158284786,3.3935282579384114,3.416802199073623,inf,3.1785059458114637
reference_151,4.524156163371067,3.4786025118205215,3.634844304024592,3.7250117890328642,3.783943996201005,3.5514486437273862,3.472948158012526,3.4824015710622103,3.4136523640848258,3.745730455913314,3.648526863893415,3.8185299102789076,3.7856358013691067,3.688487183906625,3.643744664090324,inf,3.6722260698798066,3.4872917113167796,3.5874438856643462,3.7190707557072016,3.6007551194819833,3.5238425681889964,3.7366989561116575,inf,3.631985438687567
reference_152,5.126413686660862,3.9299862825443954,3.7208535467917496,3.7979963872091047,3.938976675440624,3.6154243948587848,3.5467434721065123,3.6651283864311623,3.590280445064684,3.674092304189818,3.7701083587520197,3.892809210306095,3.978938002993103,3.626554098483686,3.519425862803227,inf,3.766226165000537,3.496539215668898,3.786342727867543,3.746353172280786,3.7465278807619593,3.6847390544852576,3.7227168505450656,inf,3.670664160688395
reference_153,3.955235048936462,3.8995892613314393,3.2329926887245715,3.863368996040905,3.0262376447714976,3.5446035038255697,3.5514632055031727,2.9866534308747053,3.5377872485656523,3.725690999511051,2.9715249602030216,2.8004835223032525,2.860285266902924,3.7196917553356887,3.669260810668087,inf,3.0219295178425667,3.4959722459515543,2.7420117213360227,3.4854646288747846,3.350765968080165,3.712802278885863,3.7193173643239974,inf,3.7116174533815385
reference_154,5.2154706299087525,4.036376004547853,3.6190150331755464,3.498427607323382,4.107078344876649,3.610986949208852,3.4368728185815325,3.7761479049150246,3.1973427098395617,3.647527248560413,3.662233492590359,3.920132563919188,3.9701359937578835,3.593504321412766,3.714752797440648,inf,3.9161317830011253,3.2719172654612723,3.7001418506047754,3.7809639476638295,3.733377184324105,3.623935761685958,3.602697560137256,inf,3.624833241132687
reference_155,4.72805793892069,3.604248841834232,3.058808568891323,3.430749956261628,3.460642455922507,3.2787768002753386,2.913447474848458,3.2685590467299432,3.0669067696808243,3.4021108879575643,3.303282226157728,3.5190758327496225,3.497785024449869,3.2987696284587655,3.3580095349868277,inf,3.212718790635249,3.10760235131008,3.221398916085006,3.4038017829750586,3.2729798389395457,3.094130057071908,3.3681257139690017,inf,3.2284952108549136
reference_156,4.879807111376694,3.7733279195080356,3.436602763641248,3.5065106484968567,3.667222104488025,3.2795932906784353,3.1054850742364244,3.4014966734123897,3.082414262509597,3.4220119717362802,3.447581604933051,3.692190282663647,3.705388593261027,3.3472909958239216,3.2790912701539487,inf,3.3281236039273954,3.0965805301497573,3.3658598909419384,3.4189529433577497,3.349773530875229,3.359381531225987,3.41252021482058,inf,3.4145749470895517
reference_157,4.776591553573131,3.7003093598041534,3.0687852857526705,3.330383480503082,3.5472186436706594,3.241279182518005,2.8448579146393733,3.328547489133596,3.063259128687406,3.4364257006509304,3.1428423190949726,3.6161118595353026,3.535820348650265,2.9602756866593958,3.4536675454049823,inf,3.43685345737648,3.206640300725854,3.4014422852481334,3.485973415778932,3.3940871142314153,3.2452105656092782,3.3642236733800175,inf,2.9496832092338563
reference_158,4.925941849350255,3.869196860672232,3.512805059430174,3.1599221999881815,3.7208413099851696,3.384305919638176,2.882450027075555,3.5254470912804026,3.236608630740703,3.364832779724705,3.2887720244315,3.752597135574658,3.662408709204237,3.4268441223777537,3.483660909172333,inf,3.6041570202471025,3.1812885851344435,3.477470930532196,3.4204542837378975,3.4814336689877035,3.2685349180758534,3.3755775323390638,inf,3.54185713689661
reference_159,4.743137030361055,3.6112494810276616,3.2420699556505093,3.3320473024729504,3.4634780969153347,3.0595623766653866,2.793020478870002,3.2634121165713794,2.8636969808380774,3.3429178419676897,3.183570766753688,3.5304790802551747,3.4220754132779545,3.278771638857894,3.341910752383183,inf,3.2967731111825778,2.7337224717877957,3.2358318446541934,3.3714721804193704,3.2317499764523716,3.1683723258785714,3.3216248918781135,inf,2.8487786432504536
reference_160,5.149277048401309,3.980479977064133,3.576435767051452,3.716146568255544,3.9045684164336296,3.250992975952495,3.3476674222720004,3.6151574289151074,3.3558335027183683,3.482490686839879,3.657527383943133,3.856227588728156,3.782697224533557,3.5205072844537857,3.576796782147885,inf,3.665795247470451,3.3320416335178122,3.6369662141393464,3.575499843459482,3.630622852238111,3.4030438589125525,3.461407228308082,inf,2.9676843827802655
reference_161,4.383063233061625,3.844843306166858,3.089894726215656,3.671673888551874,2.94384243536378,3.4366764458726626,3.3017639944199857,2.813241979964796,3.276558902198664,3.4743292524523293,2.849135277062594,3.0584819103979046,3.110232151126143,3.6359066071574917,3.4942640717677,inf,2.854698566325687,3.356238144342573,2.9196749688270365,3.302434052846386,3.160828846946333,3.444991298499734,3.4562725228035287,inf,3.1414057000122235
reference_162,4.797367642129719,3.6138012942819002,3.3145718942357996,3.4022897576313613,3.198767172470943,3.161817374184966,2.8572835813436055,3.264775921485245,3.0884973245423355,3.4459056641343833,3.3096168363840914,3.5700566833153933,3.5510699849672203,3.362562452154875,3.324937102438152,inf,3.3002627740790844,3.0718928556516807,3.300067213634483,3.430259480178591,3.3438218774031605,3.139582596281174,3.4034718450496197,inf,3.2598413779237037
reference_163,5.012022409407806,3.9357477351526025,3.2216940949170434,3.082814828722358,3.2034116079538135,3.403500795272589,3.211986321031061,3.608299177476883,3.150386826794983,3.514515789657235,3.455990286341732,3.8064616873776917,3.2948987808214194,3.0538448382926706,3.5819898937574384,inf,3.6690760395169257,2.791756194775453,3.205782514422121,3.2262028372657645,3.552367011151355,3.4318642983656655,3.0152170213819742,inf,3.10729601744957
reference_164,4.980827912296414,3.7637604919701815,3.3405286140274812,3.4750692553438247,3.718239534048454,3.2565352332623005,3.0496858402840106,3.4791637377761004,3.1422922387834293,3.4531659124243856,3.42871093159732,3.6472238719956414,3.7034851833991884,3.313212329378933,3.4059539741558433,inf,3.5175603668843505,2.7705977492069094,3.461061840027294,3.5235094752696337,3.4415593476271686,3.1604521329946267,3.466104113417119,inf,3.288647649107278
reference_165,4.8939230123121265,3.712343233846283,3.489023312714841,3.623174546588361,3.7118876292175105,3.381838281674981,3.320865315217236,3.420014432960022,3.2812809220808443,3.4140753029888153,3.5025132030140123,3.7082229293572393,3.802080970683385,3.4449216511746528,3.341156346795654,inf,3.4252579079553964,3.2360945628094107,3.5765626303852334,3.4914577491443484,3.571088827819962,3.4145710870179076,3.4208147200819012,inf,3.5632242736818314
reference_166,4.959498226358214,3.7930638037640154,3.1082790039407553,3.3747371365354173,3.6919167908254735,3.2480195592906145,2.6577476376970903,3.4131989565027268,2.5747865467834004,3.380937302290444,3.2054743856332744,3.50174292165723,3.421275000215762,3.065314430534334,3.410487704914232,inf,3.441040190383902,3.054431463902391,3.4496697152441205,3.3679948184969355,3.4208614211573116,3.03246765541275,3.2953545468114487,inf,2.880118869663826
reference_167,4.986255333996059,3.8162336499850276,3.3815441981967655,3.4666465395992403,3.750059771332628,3.3001528730068093,3.2007407045282648,3.4953785457350617,3.172516104294896,3.4950648811764364,3.481391527009826,3.5772395401737174,3.7217518542563908,3.3463976222069984,3.4394838701510433,inf,3.516507321262062,3.199724109687399,3.48978650516635,3.4827886447053187,3.4911331443715037,3.3174166615266727,3.405493684915543,inf,3.3096862272351264
reference_168,4.741711469482422,3.617868180130005,3.269049034841782,3.282639789191723,3.5026639000030273,3.115844575317204,2.9066849211503905,3.257170461129379,2.8673502603475653,3.26457255963707,3.2734876702278997,3.3146992219475946,3.508341554101563,3.184864606546402,3.206550915311146,inf,3.344960173180771,2.9507857278044365,3.189340067607838,3.288300388992276,3.262338476543677,3.293616819606632,3.268471075332463,inf,3.0002284571514135
reference_169,4.955389526127763,3.8562575659522627,3.327460931483967,3.461898472330702,3.7097057561205893,3.0399996476187394,2.789949431702032,3.4491040627690115,2.696819968380692,3.457130972195123,3.348853610719411,3.639439214591925,3.5937094038986017,3.3450509985662755,3.3897668103970027,inf,3.459152012531895,2.966744768152468,3.425397721543142,3.4900596176791314,3.314242323559428,3.3422409545750718,3.3931556717635183,inf,3.1293402123923815
reference_170,5.016248026611759,3.926845749023365,3.515774598573968,3.6925746607269083,3.733327961597167,3.1074601966089856,2.8826993736061444,3.5615910484493396,3.161851802760207,3.5733330589203143,3.5353366042918384,3.836285780761169,3.5385741240456836,3.442113618068101,3.4775708187313943,inf,3.5404324570857457,3.0197076347789165,3.548362739113253,3.592221075366095,3.5285365908376547,3.287937394354544,3.516064448322771,inf,3.228705420593356
reference_171,4.929909920691733,3.760962245282196,3.3791993801837963,3.028465015178558,3.6277773260351105,2.7697367334913867,2.9667236782463946,3.3391298581337736,2.8114414215470798,3.2879098126501556,3.1427553218511797,3.5980964990565423,3.659201671682668,3.3637660463244075,3.2509574207840077,inf,3.4580290493105044,2.6797533238018665,3.348993832386398,3.337617812034967,3.3442341449965407,3.318306353416761,3.282900401792212,inf,3.337382673327119
reference_172,5.0519114993870256,3.953019867261887,3.4737292887123146,3.6661315890362265,3.91395462605477,3.499649493599951,3.330950187568623,3.498720095399022,3.3864284179913176,3.4587696476762293,3.646019021657344,3.8345794270956817,3.8396976800978186,3.4976139002426265,3.3968532253591537,inf,3.643492259556055,3.3482600390056363,3.4170309869735687,3.5651534464887997,3.466062001780457,3.5924734311038318,3.4522144727911948,inf,3.6126508215042117
reference_173,4.983192445773125,3.8072516220119,3.4593201441386365,3.61145673275553,3.666262066409025,3.2664820901213285,3.265818252531201,3.513891313597226,3.1665161707223883,3.3240941100296975,3.5160779970592486,3.682056964097622,3.608583050901318,3.431314750232148,3.5012887297534943,inf,3.5266873711970326,3.226723082565551,3.501949727375502,3.4988807544935283,3.4491787083022225,3.181062544788798,3.3413347547725674,inf,3.1959676665462973
reference_174,4.783324045246306,3.64884136981712,3.3545950976873162,3.46220996256741,3.595099850002665,3.1197972759603076,3.0578904357875434,3.253082083420526,3.02351115585763,3.3414391904773524,3.3857162771162748,3.6411051808685992,3.6131744225034166,3.315187146781384,3.2144990550473564,inf,3.4056340982880404,2.8900537141935105,3.314671235430111,3.406599482179985,3.2846074777441614,3.197107710581249,3.3446515933579257,inf,3.304620344787497
reference_175,5.139079172953034,4.0831094457017185,3.6167641065474285,3.7817691169380665,3.8812183173763457,3.5165248479101776,3.432816836293427,3.712330352424574,3.3751375683122915,3.458613752920151,3.7123737067472007,3.9089795191490877,3.8325240948540698,3.638672650701785,3.706137662128449,inf,3.7560965165250777,3.420037592254725,3.678640161369585,3.6771627650729086,3.7052269702352554,3.526653676865707,3.5302308948467256,inf,3.398011547165823
reference_176,4.937578265655326,3.8315759583571913,3.209749028829106,3.4507797006145475,3.7034505748870887,3.251862737408733,3.145307081263274,3.481121663880634,3.1310137138102565,3.4678639102436546,3.439484098934316,3.744458927269863,3.6175628957456594,3.3457987572971817,3.4374735292459486,inf,3.5478633982905388,2.6469819263540537,3.4956014494956134,3.518200401885388,3.459031157286425,3.140918468439911,3.3942276032541154,inf,3.17808534452076
reference_177,4.846248175524902,3.764366460064888,3.0584727119485047,3.4431283373412493,3.5467552149024812,3.1197992087975974,3.0924282649179924,3.340063822849727,3.08552839337138,3.354156106699657,3.3351299034711026,3.641406949575872,3.625452042734528,2.9784206788698793,3.2737903715187073,inf,3.415087567437029,3.0683122501608215,3.390813367222797,3.4031641984362766,3.326241932280741,3.3126504846312077,3.3542599700481888,inf,3.208157994800997
reference_178,4.995640781546497,3.914845470136452,3.487205550447825,3.6051051929570677,3.7721917813816934,3.3566911518276217,3.2215684564649405,3.515673231637549,3.289754078487415,3.3162389761414293,3.527959699972982,3.767857475003086,3.6548309197645668,3.446338108068824,3.4414805903835295,inf,3.5978924117038367,3.28555538502208,3.5284197835986024,3.491528931486555,3.4999663185128544,3.402374884976189,3.4294762407744646,inf,3.3264368624810223
reference_179,5.205000457574273,4.147082092749525,3.67729044164701,3.7550823402661924,4.006384038242208,3.734660163765371,3.575656094898495,3.7873430744698773,3.5476564382218676,3.582459458194733,3.8304825544872565,4.0254252618664745,3.9201190588096617,3.6785330359340436,3.7877266100749973,inf,3.9324476259138827,3.645190960871416,3.903874939277144,3.7821189752034265,3.844709958622522,3.6359062661884387,3.6779627058444984,inf,3.505162764157247
reference_180,5.073054824044704,4.073722657066345,3.6734506933719877,3.7643201355457307,3.9273393020295693,3.620902950559735,3.5210226217946134,3.656034047973275,3.496135042848159,3.3817524725151062,3.7409648276388454,3.8708733586188377,3.8548970169759755,3.61652667063117,3.60451916281128,inf,3.7930291198003294,3.475141748981162,3.7945611632305094,3.699367982507202,3.747751425946193,3.5475024213599355,3.5227162889780996,inf,3.5794975820903785
reference_181,5.056299370798175,3.8908850369248267,3.5463871769774493,3.6169696140639505,3.6077871661707754,3.311571779639307,3.14879128322331,3.469167001647931,3.2047659654030585,3.4365862823689737,3.5017109468901166,3.7647479363824696,3.762522796150218,3.489895964893261,3.379657597809538,inf,3.566641956332655,3.2507628320559196,3.5170799246879625,3.4590811990186054,3.463635543166266,3.2954479969649286,3.4299169445010413,inf,3.377579225281119
reference_182,4.868843078613281,3.9293255210101607,3.644017777962472,3.739264870899439,3.8612980948421938,3.505307201559037,3.4111862747067314,3.577109796798706,3.423984546527124,3.573291711270809,3.665978021112805,3.8881269136937546,3.9519785794876103,3.588328036213994,3.5015452312405584,inf,3.704624188422203,3.3170300926922316,3.7051166571518794,3.690537010200903,3.6424920951640103,3.5703514910348955,3.602649344958365,inf,3.674291828455353
reference_183,5.013635179852878,3.838486148168661,3.368762023055951,3.459571023918246,3.738269636956262,3.1683081670023294,3.1903325561212554,3.485052967632478,3.1931351006061743,3.492013813958056,3.445931620841189,3.7687620025318136,3.786682337166155,3.2850160955887233,3.368064747371266,inf,3.4904800089107324,2.815763214536784,3.5486294095066033,3.571755413233411,3.5313176507526953,3.0337869266768145,3.4370168903968006,inf,3.261510445828631
reference_184,4.934473089636322,3.795160486959072,3.4119545354578293,3.449864001347207,3.66920105671985,3.2578769550857536,3.1369881810847917,3.3781603140154637,3.0730598518343566,3.34397626652641,3.3446952480173064,3.626783620010621,3.630355280864652,3.4128472295149375,3.343907596171112,inf,3.4498662762345242,2.983311988840917,3.417550617329242,3.3949417286706285,3.404660615238917,3.2836163132809575,3.352283055272103,inf,3.311738197909494
reference_185,4.84249078279101,3.7660090885046538,3.3741818278889504,3.45658083542606,3.639128242500348,3.231548603723693,3.1528939770007973,3.3657204926671453,3.0663238883735167,3.4426797583829987,3.397427383508221,3.6689096412831685,3.6735525116088907,3.36680546596828,3.3798821535349743,inf,3.3557514445261565,3.135660646665651,3.4022103645933934,3.4543976123356077,3.3874353099712584,3.0490634625771036,3.4195815178648505,inf,3.2033284996697025
reference_186,5.050204851724744,3.9630521627333164,3.6502199745513204,3.787182402305603,3.970158761174574,3.4668796805838347,3.3087001001530916,3.6267826582002045,3.391985517518809,3.626814922206879,3.654848088323509,3.895846264214889,3.8936480932526836,3.6302400026459694,3.659271428404236,inf,3.6828495425631407,3.306327823632328,3.716840756802457,3.754310210124435,3.657864931124516,3.4226255493645383,3.6538498960533143,inf,3.4412052222178224
reference_187,5.037249618961317,3.8258200251899837,2.966460007913445,3.5498389041880243,3.80402296710383,3.400109191388183,3.1335680656251435,3.5445775640184918,3.265566633019905,3.509663463904795,3.530947792562143,3.8145853643885803,3.823406908747551,3.1202285452630654,3.496743308132464,inf,3.5501373480130742,3.231106634749316,3.5894689533718473,3.554598128842414,3.4908213020179577,3.4313272730892344,3.492114862776237,inf,3.170920045105217
reference_188,5.159028746650028,4.097152602467561,3.9006963534721377,4.037446412891328,4.129169497125251,3.8394237052950384,3.726229340823716,3.810310031814766,3.740911431686601,3.9438725574438807,3.9676142161783967,4.091538091889417,4.165473003172875,3.9262631363766314,3.858170628919029,inf,3.9615367450763226,3.6990247486346997,3.751248958526202,3.9979735603098883,3.8336744075907236,3.8320508733211263,3.904637226222419,inf,3.947795723526097
reference_189,5.057222272339491,3.972327078528156,3.530923673355664,3.689435989486396,3.8578098156936957,3.4001723234597843,3.1772321370320684,3.6261162943785523,3.3182188739904643,3.4535316793154633,3.6683352951285126,3.7958032898529157,3.843971197185795,3.5035503032253152,3.5926613567326835,inf,3.6412060012810126,3.22506479275976,3.498724313156064,3.4788454213805458,3.4999731666013814,3.3880712158834236,3.468855019637291,inf,3.5084081041243413
reference_190,4.990297625206417,3.8905162732034384,3.547030200113208,3.641090873123581,3.8661638723313847,3.45184776264594,3.311150514885301,3.571975354019127,3.1412929328535393,3.5395176149459173,3.5727214361073796,3.8191040362092306,3.855746142807862,3.534834940188849,3.569618001982114,inf,3.6108993725566747,3.1583410979697053,3.407120068684261,3.603919672370736,3.5084994803651375,3.4879698587637398,3.5439221107196603,inf,3.55062315818881
reference_191,5.039324754089356,3.894310431397319,3.5688825400403084,3.659461761476159,3.874160231521361,3.4917627391585113,3.3318469276187965,3.5592872271008495,3.338737600815667,3.6091399076583386,3.636931809501088,3.878439665737388,3.907966051996232,3.5174977972984314,3.4360004542146445,inf,3.5781520052428246,3.322658099686402,3.638942145089202,3.6162064403202048,3.56379646043608,3.5731228771596033,3.586385732637227,inf,3.5606674702398777
reference_192,5.137451108020021,4.037423322119797,3.6937561837095343,3.722700147546806,3.899980805757961,3.170278440348318,3.416775237706752,3.6383365122177778,3.2949521180117336,3.4432356769302155,3.5565479720093895,3.932741599892924,3.678788112587502,3.62718448980008,3.539211377293231,inf,3.694183939901515,2.946848780402188,3.6905620462453355,3.666320547525494,3.6216844817765366,3.6078104483908495,3.4563416912146474,inf,3.5247804103027485
reference_193,4.9230574604033155,3.8737626500563196,3.5361006316584676,3.607929968025662,3.7198034468601353,3.247125794721118,3.24775884552811,3.5496313108175843,3.058736492600944,3.5302017420435003,3.5044315367135406,3.7763254146589142,3.640857939018028,3.4748069181439614,3.5311815378141547,inf,3.577616574454867,3.1218031789212732,3.578225898762283,3.5880987649906957,3.506909866858431,3.315752083192146,3.50911849773783,inf,2.8607635237159115
reference_194,5.153420767797232,4.048019864216029,3.6048763022088934,3.5066360432440047,3.970092045318625,3.4687208188502785,3.279898569796663,3.220620176433921,3.089048809887333,3.0382523485827444,3.3855315745122354,3.533074160022165,3.4581473426181804,3.499052250080466,3.232575747361422,inf,3.8462531404892206,3.337947186788587,3.34067968508883,3.2405772031827746,3.539648606291191,3.4795404459464963,3.0388414522099496,inf,2.890827558075965
reference_195,5.0234822744851115,3.8661786104335785,3.5226020463007566,3.4915337905098793,3.852251135676909,3.4167747155645194,3.3203993524953352,3.5442601329088212,3.0087615993674834,3.519043249694109,3.4930025087358323,3.7678118532677156,3.774995482414818,3.4431646436626018,3.457415413159275,inf,3.63098162954247,3.062112318994294,3.5802970462656365,3.5848053623303717,3.459613930935415,3.503135230252882,3.524579909202337,inf,3.5049099901883607
reference_196,4.987835729775192,3.8517415510355404,3.374532381385912,3.1022726583086495,3.6377078335590105,2.9777787772768733,3.020904278775293,3.4583782274612895,2.9068460541409173,3.300759432186357,3.085958784237617,3.6087464489814147,3.3505767396611166,3.358614911852976,3.4125852768809373,inf,3.4944268323427705,1.4491797273075269,3.392848539244079,3.3014206346104498,3.4810876227833414,3.2050021825472856,3.291829842496315,inf,3.1001051319823776
reference_197,5.0225257615180015,3.9547121880130764,3.4602971592347256,3.409965453301311,3.692259909898678,3.366990449130535,3.1607675114733063,3.602411286817312,2.9330569203739367,3.5165016901931763,3.5444731437059986,3.8558895227002252,3.3085777891064647,3.422192750425279,3.609473456299305,inf,3.7228602276074882,3.067169428166807,3.674456070669331,3.611678419345215,3.68673469806423,3.492619614448979,3.3613284298324584,inf,3.30959602706945
reference_198,4.929490356157422,3.6917529678885934,2.9785557732778836,3.4289679164367914,3.590416359726875,3.1632362187734246,3.107319042935296,3.3122384240192178,3.0502487232173094,3.316346612545609,3.390511475751125,3.641562642721844,3.6181715363683704,2.8431720552663804,3.2139182193628546,inf,3.2356005172005298,2.9834583755472317,3.345770362314713,3.3026506484521625,3.317869147056957,3.2514503366124283,3.3110047447396513,inf,3.2249974581916336
reference_199,5.235639119257301,4.088099292438386,3.660942711505085,3.8457429874522613,4.018636273555996,3.547385652264874,3.455187393756959,3.6078810394929994,3.448515066277351,3.503760379424193,3.632257637271924,3.860529321848762,3.946787158358133,3.46825049281834,3.486375486055508,inf,3.6168604399702646,3.4405896268465597,3.7744366142664267,3.7593386513475164,3.7135406447861286,3.7134319238663167,3.4428726840991573,inf,3.6296972416358786
reference_200,5.038728110551835,3.812517634432555,3.0432583480436604,3.389120191455794,3.7972943912916133,3.2684431780668266,2.9904965845333273,3.472963034591079,2.838031448464192,3.370195757913208,3.5360200605685037,3.5250722795648435,3.3810464493322367,2.941657453813541,3.434717215824128,inf,3.5422457446759945,3.1601183691117183,3.4771899864105045,3.4376026448398993,3.480464420481109,3.4120077910383997,3.2523281187927244,inf,3.326876196628332
