ref,citation_0,citation_1,citation_2,citation_3,citation_4,citation_5,citation_6,citation_7,citation_8,citation_9,citation_10,citation_11,citation_12,citation_13,citation_14,citation_15,citation_16,citation_17,citation_18,citation_19,citation_20,citation_21,citation_22,citation_23,citation_24,citation_25,citation_26
reference_148,3.4441046426738926,3.518775932445355,3.303200841456964,4.001735191380978,2.9357862252254963,3.4009503185324372,3.2780424328658113,3.0910646179661554,inf,3.5353034586535457,3.2244327337890533,3.3865672620959546,3.591864290898323,3.601020348658752,3.5725377300538375,3.6225951476139913,3.651469122497989,3.1293284848223295,3.4313330713065557,2.3855233192443848,3.412154208586812,inf,3.46224350812912,3.653756482427659,3.235088860568357,3.4986163670156927,3.3207302057480814
reference_149,3.4485609309718415,3.5386484278212245,3.2882373269578338,4.036901066383123,2.941437703026152,3.4162326176895204,3.2769764634839493,3.130005183994976,inf,3.5750952105630707,3.231479669879995,3.3958248823631747,3.6072165029954912,3.626152220228462,3.5968227451369077,3.6575644032659813,3.671568698461689,3.1155679046965163,3.4371744746627657,2.416480541229248,3.436586323248148,inf,3.427081781662524,3.668144481758905,3.2592359768955457,3.5187111158021125,3.352171211426258
reference_150,3.4246582165264368,3.523188603187669,3.2813257891017176,4.039146703431606,2.8924377647638324,3.40398177627486,3.260508607601297,3.1340297016302188,inf,3.5655439509555,3.210254232706952,3.3889627460915794,3.6313270045665744,3.6134380735782625,3.58040039626629,3.6358857937903686,3.674412765726827,3.1170743864047243,3.4116675521163655,2.356968402862549,3.414682012704849,inf,3.4273221744292974,3.66443516404523,3.239026133264685,3.493622675982544,3.355283215675831
reference_151,3.4413694127418157,3.5370245289529336,3.3016929967689705,4.048941400252819,2.9398704749399185,3.4102590500468013,3.27931357887066,3.1509241186996206,inf,3.5818668767286317,3.23546714070455,3.4039802507382952,3.631680299794006,3.615689880636711,3.589279822460101,3.637644881862778,3.688905883592564,3.1465872582907055,3.444453839504331,2.4008052349090576,3.4270153077871797,inf,3.4577636939131025,3.6617818235646165,3.2579945824330085,3.508601804362347,3.3480907545962335
reference_152,4.155104037869782,4.241431487854932,4.028552827654995,4.62371927806592,3.820670654438019,4.155133260630369,4.036170044511073,4.0210063597698555,inf,4.274665588908456,3.9871649927981374,4.119286142409487,4.314232059034539,4.329858195373535,4.271622511684066,4.35101094541533,4.36901750156071,3.9511305640312258,4.197355178405941,3.2420170307159424,4.148980059127629,inf,4.195809861652613,4.361794867635501,3.942372994415687,4.239920416224198,4.07203284590292
reference_153,3.4413694127418157,3.5370245289529336,3.3016929967689705,4.048941400252819,2.9398704749399185,3.4102590500468013,3.27931357887066,3.1509241186996206,inf,3.5818668767286317,3.23546714070455,3.4039802507382952,3.631680299794006,3.615689880636711,3.589279822460101,3.637644881862778,3.688905883592564,3.1465872582907055,3.444453839504331,2.4008052349090576,3.4270153077871797,inf,3.4577636939131025,3.6617818235646165,3.2579945824330085,3.508601804362347,3.3480907545962335
reference_154,2.916411424213264,3.704526659124732,3.405998492023325,4.530333646039534,3.183901704181004,3.580352130556089,3.498873765177404,3.420159764245018,inf,4.018133111568034,3.466232131062545,3.5714580440571604,3.8980198992220405,3.678291793154145,3.733359235130502,3.6818378929357256,4.03492790665469,3.443756337622813,3.6636583484303573,2.9942226494788176,3.640971110329581,inf,3.211873720495105,3.885692074033561,3.529447650758833,3.790903674573294,3.943688808242226
reference_155,3.1724173865991987,3.7730002238253872,3.349039103093037,4.4788635687651634,3.1171899880233767,3.6203879993953105,3.526998699225522,3.5336309353109185,inf,3.9634331434991124,3.379326165576457,3.4713184429918074,3.9498255063778878,3.9236607645661734,3.8089753136021236,3.951456718372964,3.9519687111883792,3.462719088649473,3.7160890488857508,2.8774914707905053,3.6507550825920103,inf,3.682926705115199,4.019852996400607,3.5049784425729262,3.7829105550953033,3.9765438627781866
reference_156,2.9267719863972768,3.4939501496850554,3.041158873177098,4.32494741504401,2.7627056287720206,3.3066605918674172,3.14278660489551,3.1918099844644945,inf,3.6881615068621763,3.116358609945386,3.3098838628898886,3.7402162502812746,3.5953307731274364,3.4764879222019154,3.6444379760075836,3.7905206592561176,3.135507319490839,3.3124860520552515,2.607655811638266,3.3260801853579283,inf,3.3283748524941803,3.719623662589004,3.2374663970915067,3.5164676243867588,3.6896529660320283
reference_157,2.9169457763230344,3.9147575955023246,3.5859474917330485,4.665677621600723,3.226580334544373,3.778329207623148,3.3574939948909037,3.6257311901349616,inf,4.110694161880652,3.585214757832613,3.690526817135454,3.997641194042206,3.909184691141815,3.9932315171539337,4.026916572335762,4.1891488795332394,3.524114640294759,3.755486155381893,3.032289459749031,3.7721704493680956,inf,3.75383668552494,4.162305926580639,3.661557923814293,3.8286066452149607,4.080314652906418
reference_158,3.291120165754482,3.4933281604178323,3.250470493014194,4.379104093269417,2.6883107567705835,3.1554674800381717,2.9534562709376897,3.173737466914037,inf,3.7374823926960854,2.9628234104629483,3.2889126463465237,3.7016880262081178,3.5862761150393276,3.5095926692367674,3.575112415828084,3.7919035430466117,2.8783320798648098,3.133997641622297,2.610411092769631,2.8369881936432737,inf,3.06921976912485,3.7407894202331766,3.185724694328377,3.237756250842214,3.77568083843476
reference_159,3.5783118522239707,3.504095518561171,3.419918281655156,4.048567624344556,3.1291203671458563,3.408748574821628,3.362017299363794,3.1036422685469,inf,3.574907214194145,3.404911776700783,3.4415691904595938,3.6227065347561522,3.6083561838975315,3.5730465391519948,3.597394288217595,3.6824472042710488,3.166257249749603,3.4840906497967215,2.6967618777761806,3.420862623718622,inf,3.611573296961129,3.7150609447785214,3.2381108845892657,3.506846762497602,3.4276653251644214
reference_160,3.3258712619205797,3.4523262515897954,3.1344825222120822,4.1706247747372,2.818281200370514,3.290184411656837,3.1634840078500943,3.117452627480873,inf,3.6031682916416425,2.6006158461461815,3.2432827096455035,3.605335342168385,3.568256586383008,3.4054609905584026,3.5607629332717226,3.6569606467237454,3.050986059853051,3.2942147351626714,2.3085629017174334,3.1814189096217453,inf,3.3567032955023084,3.6355394983961937,3.1785529387501263,3.3377797743271924,3.495976135964705
reference_161,3.63000894342771,3.5741260395673615,3.3651615755737567,4.398072983130741,3.284433267711904,3.4876381445348614,3.5188952044657134,3.3936396978917593,inf,3.85555154248068,3.183994237808328,3.2715149036455338,3.768873870393886,3.736626791394189,3.6321808708126255,3.727729003043542,3.9372647962142158,3.3417220580764257,3.5680719854782,2.9770458552654397,3.60384982227463,inf,3.695361036034766,3.8792265578653042,3.232987280966795,3.574056362514239,3.8624922141178013
reference_162,3.719543109744924,4.081791406335951,3.7361594068943758,4.783774881637573,3.541235255164146,3.9073438910865783,3.7211875741301994,3.815501840618917,inf,4.321778346552293,3.6910054836254407,3.550709777092178,4.068924658319092,4.154457773287353,4.070606232387635,4.172987088138266,4.389153352724582,3.76011479129067,3.9483140863160133,3.2228276729583745,3.9214975940208436,inf,3.8400227325868608,4.207006582855629,3.8435199918043694,4.083231028994805,4.216306635543823
reference_163,3.510468403041016,3.5289154782782868,3.417295693301696,4.347395567656022,3.1962490901862473,3.3794102937671333,3.2711130755240148,3.318303288372377,inf,3.542109874901661,2.879130668649776,3.4956949749040085,3.6932067002505877,3.6466427755336404,3.4039913454351276,3.4800948749948946,3.8301570713537894,3.246227259865182,3.438049765222276,2.8639388448939207,3.389245191195461,inf,3.6425723107834136,3.790387367598816,3.332563273917049,3.500280881738647,3.8079980820669164
reference_164,3.7016812112591904,3.7329780632848473,3.482586663718139,4.518085091470437,3.386529350512642,3.485713958252682,3.453365642831279,3.435710156638891,inf,4.015817553122641,3.4564323968477706,3.521646246543379,3.5647073767124993,3.529440154673159,3.51075791007997,3.3777856208744796,4.066846058570562,3.417992977192565,3.6476340429520384,3.053636449215106,3.6882857583836457,inf,3.741362729206618,3.7832563055746675,3.3494829958742725,3.2191205911355225,3.983972794942486
reference_165,3.755636168231662,3.9108804404553665,3.547941495440196,4.592780626032558,3.29179715015107,3.7114178636180655,3.572146053751069,3.6623700962581927,inf,4.109139466679254,2.2876080585579337,3.6887973003945036,3.910146762622718,3.923207476832269,3.953494374499026,3.9787814556554975,4.156625448180156,3.5591906354366074,3.7598021745622905,2.9806344392734085,3.7301255207129396,inf,3.756428689730792,4.026521632327957,3.659029690880507,3.7914685365726246,4.05904839400609
reference_166,3.4444113263309446,3.7159798116845226,3.4687969796333067,4.503959346202421,3.088718459814784,3.5630120994899834,3.448942155912853,3.467254369561193,inf,4.018063175159021,3.418625984454068,3.2140241976825568,3.846317160936945,3.8118497222931675,3.7590275429306903,3.894052544321248,4.0785850639432075,3.4338028532159934,3.622322697193373,2.823021471912834,3.606468202566681,inf,3.6166587533871195,3.935928482329722,3.3559415980719023,3.6905322205372975,3.919174904178772
reference_167,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
reference_168,3.4796294678533353,3.7866478479584993,3.4337446853262716,4.5834558201026185,3.140761535647502,3.3684864453794874,3.210748528933933,3.4570464999246093,inf,4.091595391200156,3.217932847215893,3.54166719578385,3.9070817583744093,3.8470158488697996,3.775038709625564,3.899250432346868,4.090806985146543,3.3714773749189293,3.440868700378973,2.898297029740207,3.1754006982110496,inf,3.2654082999640943,3.975227664488006,3.496463535577896,3.723426029316145,4.009247822135431
reference_169,3.687216681735689,3.7275365201241,3.5030261194934,4.568452126260281,3.2839301290518295,3.5050096113248235,3.5041770836348283,3.481509474945742,inf,3.977767420436048,3.398767285031731,3.559023702134645,3.8862159481740957,3.797277561401482,3.7186440745833784,3.6291349920809823,4.0435680992170075,3.2733426792020603,3.6721090173380717,3.1012253855979925,3.6409224089302548,inf,3.743861278260279,3.815363173841199,3.075347204732173,3.6480541364107104,3.9434131489885336
reference_170,3.6578722502918786,3.6569826160877477,3.4920171072813826,4.441609346377134,3.247948781439149,3.4459519770367146,3.28349717660027,3.382781217346461,inf,3.892123076616217,3.5101510882787155,3.5444421450234898,3.7969655836069944,3.7608209014590592,3.721922164981192,3.699065025922737,3.94421070058855,3.0920522780257746,3.416103714908993,2.923332097767472,3.198362724663079,inf,3.2819641231800913,3.841276513315612,3.469612580399176,3.6614059556832834,3.8706115270870325
reference_171,3.642674597371394,3.743473342874522,3.5141514957042146,4.531628078139149,3.2845485354017554,3.453385551887317,3.3905399897763187,3.092153052823451,inf,3.8964372125145483,3.4375707684969674,3.1669090123701844,3.8899267618171756,3.7799256870476903,3.7947634758578346,3.757787531982797,4.02094925080767,2.8919988190561554,3.612158356086533,2.9321946225131748,3.568161737427594,inf,3.64449414882462,3.744879155421165,2.5911902239850346,3.512760887433492,3.950845943255634
reference_172,3.568583967237128,3.6164292964857627,3.454036014147956,4.433594524568866,3.2790739396663944,3.4104973609342517,3.1873796892226243,3.2019280137061807,inf,3.878844656974395,3.4104031457352324,3.5107617390100425,3.753312387639875,3.6958808221225894,3.4688983541773766,3.5580755927868863,3.9712742171097877,3.1675207653815542,2.976003830045057,2.9652651449713483,3.4530088527641856,inf,3.2010400193069652,3.810585837272348,3.2026641558218123,3.5814834288582125,3.826515116263361
reference_173,3.2028068669944614,3.8935461873951915,3.5737338949570656,4.708556867146282,3.206312638398936,3.4689645525848083,3.469804255883289,3.569613564917725,inf,4.145107204682153,3.4546393945373737,3.52348859276322,3.878215918652365,3.8726654517170442,3.8298871514915964,3.9137841761719705,4.198387204500847,3.5015313027338135,3.740974056074523,3.0789744288514096,3.605956436102743,inf,3.662587379011493,3.471370239043139,3.5085233778467524,3.526653894365986,4.1234964817454625
reference_174,3.3527085334124096,3.84450828631535,3.5716697936949586,4.624008015372011,3.2447532459213475,3.567452559010866,3.431939711980763,3.5643147715616816,inf,4.126593359385358,3.5616356752712672,3.563474446494015,3.5655634182456795,3.479067689006179,3.8817073591574345,3.7156342276013943,4.115237537309947,3.5598326453391875,3.5080196480414423,3.085993734641626,3.426870402225423,inf,2.8727742806295913,3.9974080977101614,3.58270125599416,3.7716289872764186,4.069673238605139
reference_175,3.305492445942061,3.6122184926098164,3.2543418481776345,4.470275977189043,2.906470777624559,3.1728570008578387,2.854603532737978,2.8681789964782225,inf,3.816938417810612,3.274705643422177,3.0046057765767964,3.7499327965379265,3.6243655561723505,3.630631216668186,3.7075085755976094,3.9240158316872407,2.8537211772907414,3.2270532543790966,2.726441576099824,3.151832808910773,inf,3.188144037037804,3.721478339015357,2.731060056526365,3.498734285706353,3.8495198397905344
reference_176,3.683587727658962,3.7923206613077296,3.465082655322116,4.552860154010533,3.317762709783719,3.4878968056294113,3.435299691268648,3.1705838469246075,inf,4.019610692691311,3.5145067807909833,3.1721240734208,3.875601832881008,3.830270585812605,3.7886745691461434,3.8908203441875275,4.071491808113228,2.307088686257459,3.645611283113131,2.8953983995188843,3.658146095726384,inf,3.7126463448943383,3.600317139354576,2.687593931053321,3.63799740532527,3.9171427134410353
reference_177,3.555143064907094,3.6911161196392093,3.4780836308250995,4.507542058481097,3.203616592058182,3.3495945858426692,3.1534080330241974,3.322212911996554,inf,3.8659916429893473,3.407833101077314,3.4146366044043193,3.8076728266865736,3.6878303796558094,3.7349668929340702,3.7976029419107156,3.9719760858543633,3.0631665350587682,3.361420004726676,2.9272073048055174,3.150676876493454,inf,3.1520369504347445,3.7207816297195686,2.9604400097434485,3.4970562310459603,3.893291476038337
reference_178,3.4094559970819582,3.5937947032056137,3.2186071511166676,4.3750121455729,2.929650634340763,3.3365056332215666,3.116284564227487,3.284175211453409,inf,3.7824172288479505,3.275112693877129,3.384323620029204,3.6970429326152803,3.7244664395914073,3.662406390168952,3.742594123226664,3.868374513896325,3.167814138158647,3.3081533927570472,2.511328072947025,3.0811735601127146,inf,3.067642391914487,3.7729845354035576,3.35195369470368,3.610386014695308,3.727770349627733
reference_179,3.5552323166717676,3.5249081195734533,3.4021048167999837,4.367821185797348,3.1536294023675446,3.411499407081909,3.329317410720128,3.153878611440669,inf,3.7974467029522043,3.416442036147532,3.355976516704926,3.744007531660248,3.6405840322808363,3.555946936765031,3.6188315498323655,3.8850206799495193,3.184592136189137,3.447348833724251,2.896129698254974,3.3595570598246827,inf,3.5300760742372086,3.7650732842703536,3.3654617178673973,3.530189694489018,3.847575064327414
reference_180,3.6390486966357094,3.8412330700819823,3.5237277209356432,4.58267530125215,3.291521308121523,3.650200077438807,3.4690150789198775,3.505001923069916,inf,4.055653919876737,3.5216470054248328,3.594229455355485,3.88384657947099,3.847411766629283,3.8332745854646686,3.8727073394088434,4.127251226350736,3.455897467268939,3.3913664768029466,3.029293059601617,3.6107041086147045,inf,3.2498018976253777,3.8792141089523016,3.583028178852574,3.7857787767754765,3.9755832227568924
reference_181,2.611781722383639,4.203122143952712,3.8127722501972285,4.943307735821533,3.6017086766607287,3.9924121308926583,3.803396347072203,3.89728832981454,inf,4.4451450655388705,3.8631263020357625,3.935572527224104,4.203448837164307,4.218214019267121,4.194256028248651,4.266668304189587,4.498425857401927,3.832422446143935,4.021266352838665,3.466740822523308,4.033890752642632,inf,4.043992226928997,4.341081719707127,3.9038992108979924,4.149805199584782,4.415006123394775
reference_182,1.509286012038704,3.984079814236317,3.558520079500747,4.753437958052493,3.1718083857281263,3.7981326774925,3.427529684286923,3.6860844484666697,inf,4.236892288337076,3.5731957361191773,3.701995303327513,4.134786095765361,4.009399149732563,3.982760616780924,4.075489079829885,4.271520360109951,3.607689897409004,3.8216364133784335,3.2030703017190505,3.8096660050043183,inf,3.7992437477230494,4.143165580053402,3.730013954574187,3.986598777246164,4.176535458546456
reference_183,1.9678823495194666,3.9702625814253336,3.6730513621659098,4.709903654539109,3.3379910306007385,3.801488237004566,3.3848078444521854,3.6665371276997836,inf,4.191929499852954,3.5836136454934433,3.725362429289288,4.037719842401886,3.99624180609253,3.9349178904907935,4.013335900899632,4.227391504478003,3.6059461881993866,3.7713558558934626,3.1773165915511132,3.8181036579571725,inf,3.801554140598488,4.18952884241792,3.7253601581186344,3.965461375798482,4.126474488639451
reference_184,3.6046770311798584,3.759220976419607,3.4462680829167693,4.561972985705634,3.2051586608520726,3.424778586567896,3.305937806145328,3.389398417830891,inf,3.9900793540671993,3.4250418246514966,3.3714582398437756,3.861965244616696,3.8117571094928038,3.7119176895115915,3.8285374307307305,4.065233864485809,3.358461216100608,3.4521579206015915,2.835727884017041,3.3695678160185754,inf,3.3732704357752423,3.7263256478345395,2.7918444627077887,3.64737765106657,3.929829929764884
reference_185,3.5639455196031196,3.6991890778730876,3.447108885950228,4.527538260658524,3.1455627698758946,3.2899230636543693,3.3363705211421024,3.3603575340935454,inf,3.9170086441034715,3.223126677881776,3.1274951225080767,3.814011687078403,3.700331655193638,3.59336134162265,3.748034675876858,4.049210091415664,3.315195448618648,3.4037977197700924,2.8432533435256375,3.5617145136262214,inf,3.41715969858569,3.6933679692254127,2.668545558029798,3.495659502520227,3.9163149373318977
reference_186,3.817454597091585,3.866276616848725,3.680011200495889,4.6009257401334285,3.4020660270303726,3.601081021971631,3.5113123565514734,3.5099745077816364,inf,4.063152634694409,3.6092293810829084,3.530699550165579,3.232990043184471,3.5657749757117276,3.7943619289276715,3.677335712133024,4.157363055180151,3.475521311196324,3.710038123177174,3.027152276877308,3.6759572754155156,inf,3.7447109754769685,3.809889313293939,2.7832893939827548,3.6955112647531037,3.9974632213108063
reference_187,3.513790359885369,3.6790343614848746,3.326716542656864,4.421056258540037,3.015237964326838,3.4041189415522917,3.2545112743285816,3.1392396009621986,inf,3.858482738617513,3.3385641448084575,3.326392513193688,3.7869424347221843,3.678347192217399,3.638219551252654,3.7399295227019373,3.944919450230176,3.2062708621056215,3.501007777862762,2.617743791788271,3.427296505991928,inf,3.5254923384701726,3.6099649672598044,2.6546898448108935,3.495447252459966,3.778339102087571
reference_188,3.6590328401735253,3.7660299167682045,3.575421213483892,4.514702345902986,3.3543336557682544,3.603419700429792,3.579891847929586,3.621821881092353,inf,4.008236035908136,3.5404625992138548,3.345076433438369,3.8514059796458837,3.9003327797961016,3.812134905393033,3.888093597562527,4.082247648373328,3.584070467897847,3.649824151853696,3.1276675766805866,3.643741274198476,inf,3.747733844354706,3.909307772084915,3.609507113022939,3.788362650492651,4.015813849446153
reference_189,3.516226368151274,3.7071263305096815,3.467807269532142,4.340093435800791,3.0392748462456463,3.5595879292076233,3.153706634210095,3.3239821419219595,inf,3.831133390851671,3.367176060398512,3.462804509483648,3.7564325787442687,3.7901022199137975,3.772791550569069,3.801717900503381,3.9439397195253894,3.317302061696661,3.5420946843986347,2.788968373284817,3.544342418403149,inf,3.495964157383919,3.8785841684238935,3.414323093603648,3.703834542401981,3.6829028679223064
reference_190,3.156603553249255,3.6427565468550815,3.407792031631506,4.4743142276093915,3.173597628704059,3.5897494905643383,3.468968987862285,3.388639589982559,inf,3.989841768157705,3.4820642846713983,3.5803882023933675,3.846534498720434,3.6956825782157607,3.6580626680805577,3.8082062251990627,4.0219541434340975,3.4211156921719743,3.6355170834771764,2.9365597164243518,3.639169651624454,inf,3.045455406118714,3.951777517337228,3.5247888770181395,3.7589833309523324,3.8978525272878377
reference_191,3.187994093399562,3.830706146975622,3.4054652091189648,4.663835640976048,2.9703896877864846,3.498709638326711,3.2795905826453193,3.519560336090482,inf,4.068352928471183,3.512606649448244,3.4981728651124917,3.9327430220367914,3.6875884991477776,3.832514250259789,3.9529669536417384,4.041243454786295,3.452701883483143,3.587576944121034,3.0087925288100728,3.3048602605806,inf,3.106004554939735,3.997699445691551,3.537788347601298,3.7574028098574543,4.080799501197768
reference_192,3.7881415162355703,3.284988794921802,3.6065618299597872,4.042603682084183,3.470588519180707,3.000194262131051,3.238538107444735,3.18293065647745,inf,3.4999651229707007,3.696126355908885,3.2631704936129697,3.4147905900038773,2.426140898110925,3.2557189628140533,2.7172548855149503,3.564746734503697,2.8320213018818827,3.3964562406983334,3.0946791388691115,2.9706079783660058,inf,3.877316655927156,3.3886545510170625,3.2825811734954775,2.867740068562611,3.4864466744642435
reference_193,4.268530335840871,3.1427065072837177,3.9419659921118333,3.095747629916668,3.925712238618279,3.7768820849925278,3.759450829056081,3.6926396405535575,inf,2.878594730325299,4.100945992268292,3.7054482475226505,3.1385162400277853,3.6897412167003636,3.2033779495360575,3.0010906184864568,2.862094090400333,3.320618890971055,3.7689012330950877,3.386722473130465,3.3764939656591415,inf,4.219081733634591,2.9829019908520316,3.7380648529713616,3.7948448604331273,2.6887498148858544
reference_194,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
reference_195,4.230699153816309,2.9974870076094695,4.030223841253391,1.9493983640174866,3.85982168125248,3.718541593740582,3.8122717800276162,3.6847622971414604,inf,2.4413162757533504,4.041259934257985,3.707344278212662,3.012159407934189,3.649240831951618,3.043414989510065,2.85704490299009,2.4435710483507984,3.5686889731404583,3.819852721583545,3.537091488108635,3.4022837498778107,inf,4.211521981305897,2.490302064295919,3.7139651691948337,3.7461609059207044,1.4138692134244442
reference_196,3.1186052753141236,3.883924622566386,3.4755117165644993,4.629341396846771,2.9491714729976657,3.3640319393777847,3.3516751516606305,3.637661430552177,inf,4.120149033186995,3.492361517260053,3.6408829547363895,4.081411870301246,3.484362105338192,3.946293233848761,3.6775035321369782,4.1274831509413525,3.5284878765557335,3.762384356146761,3.031034059702456,3.7054088867342467,inf,3.686141364843547,4.0711438935505315,3.662041033351692,3.4966020899105774,4.029333289849758
reference_197,3.881258541657129,2.8518967956648233,3.7402718416273757,3.242810398902297,3.516320945541716,3.3813116347068544,3.402109674611137,3.2796990747492396,inf,2.7075306796854437,3.6961332305598558,3.301858354940467,2.855154770038009,3.306222626558304,2.8217674803071193,2.5911619400684005,2.798344576920693,3.118381574860645,3.488638557189814,3.179401237026453,2.9714545016527176,inf,3.878176152888954,2.649467103154483,3.3475354655889875,3.4384437730485002,2.6125984440243246
reference_198,3.5510313839327523,3.7733807544711744,3.470642849288152,4.501010573402882,3.20662164283967,3.622164947975516,3.2102123724747504,3.4823406343910706,inf,3.9987462473527735,3.5066726713668426,3.60042089100728,3.820698578579545,3.7871738030744266,3.783357636578446,3.862814590371102,4.061171100360223,3.3567863610527464,3.5843572789008293,2.8966594294810295,3.5713652617914673,inf,3.6341325495404004,3.9371444567913447,3.523388251616599,3.7555312484674226,3.8981937025181055
reference_199,2.566970489214314,3.740325246592346,3.2907643957918964,4.555996205891247,3.0840012545839985,3.5031259955547758,3.187705138090015,3.4097571245985594,inf,3.9842815203810775,3.4616840928730706,3.5513250008650155,3.9416564731751547,3.7802705716052114,3.7559856938408007,3.82845725684765,4.0639139617920454,3.2650744441682162,3.3935981481538473,2.9416632413012054,3.446615267688226,inf,3.563588926906269,3.9677582380262355,3.454990537155093,3.741822489104652,3.919041441420359
reference_200,5.139944263770364,3.959954806016841,4.884848701220994,2.3263120651245117,4.82716622955494,4.645153781573176,4.7372055891373615,4.609670011861214,inf,3.1414369315347677,4.925092502626457,4.600625235122351,3.8779137727336885,4.514267579721261,4.013203855806699,3.7966013697530485,3.1969643430987023,4.476928157317602,4.667675540308525,4.469382286071777,4.33694846306026,inf,5.09324029821372,3.402082711129845,4.592142583247313,4.60559152313323,2.097512722015381
reference_201,3.665137199813002,3.900235424021099,3.525993594940723,4.657778582722943,3.2458195622507175,3.7312168972122177,3.3924720906433135,3.581044374181194,inf,4.121811436060117,3.511286152638533,3.5971639389793753,4.03520185987587,3.8682371357437395,3.842575120118489,3.977788497276317,4.131950487369601,3.489588667596861,3.6739967613093336,3.0434435011864656,3.673654588977556,inf,3.6522832105389798,4.032061709778583,3.6461273263389717,3.8987579539472033,4.124725316468986
reference_202,3.1346065365300784,4.165223894683054,3.655603707294082,4.891524280776024,3.514788459643078,4.004355273534775,3.5826731452377296,3.8705199268823822,inf,4.396783699224435,3.7996694434879936,3.8984866583464597,4.246708893085289,4.183921003207398,4.183181225524763,4.273111143066824,4.497591358792265,3.762723393126082,3.952430957292551,3.3009102081604005,4.041077806528092,inf,3.9631875531773564,4.340807566265902,3.9255889525380585,4.1136676912617585,4.340080817028046
reference_203,3.8521899217535696,3.736741093716318,3.706931555115497,4.190082705975005,3.5427104335497694,3.62575717965476,3.7073489387345386,3.4746359221195426,inf,3.749207601347743,3.739607683599764,3.7317795477245896,3.7178135544371727,3.775920945899278,3.784926977938082,3.708508186868459,3.789421521961277,3.5182509655323573,3.7432455852710214,3.088243552053272,3.694583418060639,inf,3.9314993722701224,3.9688977184594094,3.3226673480622795,3.7378558263519817,3.699760393207652
reference_204,3.7225808253800388,2.8372416837990153,3.5018012589605663,3.185728923514843,3.3765253900304324,3.3636398252129553,3.227469173433347,3.2206125638167853,inf,2.599533187585689,3.645864407752561,3.2196532128030833,2.868013219189286,3.2453036826844692,2.874412965179161,2.713399900170733,2.6753521615298927,3.041398044247864,3.348130441119193,2.9969465266165733,2.806593001792431,inf,3.7732420123936534,2.6238734326179745,3.2618736377283084,3.3910887770011824,2.5389819100351336
reference_205,3.3988368886774523,3.5811877474037757,3.2689164298883373,4.385259216373441,2.831456380527374,3.1516093457948617,3.029759242808759,3.265384877085158,inf,3.8432852072534653,3.181050234730044,3.3912259016425987,3.710667170357228,3.6544185259773494,3.4142513801725864,3.6095554946247805,3.8243026654478713,3.223603701282387,3.2588226117600847,2.707315797972164,2.8753317942537,inf,3.184674693252081,3.6692701445043463,3.3477388680038085,3.5159265663213786,3.7851528689213048
reference_206,4.412185282965764,3.4143235225207103,4.18372724334716,2.2330663989901542,4.149685192222309,4.007614598917961,3.896428652858048,3.9320872833977494,inf,2.6625160974044784,4.253391452554688,3.9373928673213325,3.391146547840118,3.906100079732514,3.350661202681542,3.1750981361115866,2.753973612610576,3.732131618499316,4.00539872107266,3.7826080652294163,3.107444557201266,inf,4.458941241538584,2.666159211756549,3.8892212249051012,3.96299611952026,1.6567919715213775
reference_207,4.566918128618361,3.385851993660616,4.281443350792683,1.9102558049011231,4.238216158242131,4.044861634280085,4.131878464482527,4.004372345516707,inf,2.572495773431261,4.322605785654968,4.003044772546221,3.3311613007173535,3.9542533261420254,3.427510155841834,3.2371322427364486,2.6240064780483783,3.8509323084157714,4.077883389543877,3.794807244179249,3.7107403689086436,inf,4.511633568514764,2.818113807115644,3.988194619396712,4.011241621345514,1.4796062716963292
reference_208,2.981574870280352,3.750462409397956,3.3522641744039445,4.521528932779475,2.641044901555507,3.3079639688374005,2.7135852494181933,3.3300685652865782,inf,3.9485419071237904,3.287667215638766,3.2544610375882064,3.8460810750155217,3.699016197100626,3.7178265111831887,3.851751730903271,3.9038055146036728,3.2587660077436715,3.4035487520755208,2.7619384572662304,3.1625579542172924,inf,3.432791539853858,3.596177164475313,2.987105810376719,3.6020343484330675,3.8949411396434437
reference_209,2.5658997125874023,3.9690474586357607,3.41684686048871,4.744585831057563,3.1528497489520766,3.6847899451799617,3.0681218453471018,3.6379078693096787,inf,4.260152112875392,3.601582585846389,3.7482151717806063,4.098020285787646,4.007298319312616,3.983859687264178,4.088413980041225,4.268918216132011,3.5116217519605204,3.5418215105509474,3.0694367652562726,3.334518039575246,inf,3.431974245134319,4.125984536635065,3.7201169460464287,3.94423132079947,4.082825334975834
reference_210,3.6165879676143153,3.035425626522232,3.4031494055223908,3.7953134314757584,3.0896077658700234,3.0684925143867727,2.9937983682354345,2.7726382113477075,inf,3.265441401667841,3.4171613246226844,2.759103566656737,3.136058765953302,3.0749358575645926,3.029164059629702,2.908152539690861,3.3027816585653293,2.6074835475660803,3.0277881091564036,2.8371454389964343,2.495753649029732,inf,3.2704007347001434,3.2025993690856787,2.7093131597455176,3.137865226813276,3.177806386854946
