ref,citation_0,citation_1,citation_2,citation_3,citation_4,citation_5,citation_6,citation_7,citation_8,citation_9,citation_10,citation_11,citation_12,citation_13,citation_14,citation_15,citation_16,citation_17,citation_18,citation_19,citation_20,citation_21
reference_126,3.670198745202158,3.465456405123617,3.4220785261423,3.1310303506393433,3.226743675605836,3.3891520074775743,3.156663566185856,3.183369915625054,3.155864450252298,3.1656580206003,3.4776460791957136,3.0194946417277984,3.0862114855202845,3.3866123022834778,2.9692594319648076,3.1395538815354467,3.1464690887009654,2.911390827300291,2.9639900982361804,4.200696017060209,3.1564712126413363,3.030423947923071
reference_127,3.476793602471805,3.073264866248416,3.724106494671651,3.2261974519172356,3.5287062195229884,3.6580336016388535,3.465246869653775,2.7044383000683765,3.41851601801073,3.3317086826781646,3.490438624918106,3.3192530125067234,3.0989213585453443,3.6451933240735124,3.5014423345865495,3.146454884893245,3.543022235264393,3.354590008474108,3.297636044532762,4.047744712461165,3.2633508951082977,3.3116314701330665
reference_128,3.818106241054614,3.5423592478932266,3.622105323144481,3.3791437470518972,3.424361458713483,3.608743260947866,3.361800102860372,3.331007711146039,3.1821949718802416,2.8772498867937615,3.7767319913463857,3.3407291309307214,3.5587369077711046,3.590340236405439,3.517985375813527,3.3084731036689243,3.365223410483677,3.270355119884838,3.3612939916296765,4.310540399837336,3.3339767695730735,3.2341169687816387
reference_129,3.6207241693725525,3.487679211960895,3.4529416168623026,3.19814222981971,3.3743635795893128,3.384367920037678,3.1767211865409437,3.2895350958848066,3.225037041594771,3.269566245680447,3.4639435694941674,3.222607081334087,3.4235428114977915,2.6692810336942085,3.3722811805869664,3.1505101489381913,3.2022627515304953,3.093247301533709,3.0420304836078915,4.204636303395722,3.2139826486258496,2.9616060079268585
reference_130,4.815131619641559,4.660210209479866,4.719447468256828,4.707792742080688,4.560211993502646,4.656172304785608,4.570380217574121,4.55241218819797,4.6093387448862675,4.609716241495282,4.678206824635148,4.621903506501828,4.662576930671271,4.423811694700241,4.70005610411447,4.650242559056174,4.5468976922383835,4.40150562970633,4.537796447911329,5.050981905303717,4.63662337608061,4.4784534399035865
reference_131,3.798595178038072,3.612645438757996,3.62195709425748,3.378433515416908,3.3897905270052124,3.538761312877341,3.343781829916966,3.3129187836207747,3.288781426280435,3.3018915487640492,3.7418270406242606,3.093694739158934,3.5702200631187826,3.525236937686276,3.1905642558641043,3.3137037023579707,3.321552044524186,3.2338653423731065,3.3168957286804677,4.348508412822426,3.2351854706626195,3.226046821869135
reference_132,3.8668201656727135,3.723766195382538,3.5798418268189143,3.603951628149633,3.623257183991213,3.778709273605704,3.588163894690572,3.533190361315987,3.2011358911340473,3.3147006835864317,3.7895735428531334,3.6069537000323812,3.72847820008412,3.7068414189650163,3.68529495032298,3.5489537293987947,3.4828357611606493,3.4153405157367143,3.532306572487348,4.266616214940441,3.5896053260732756,3.3845924798067477
reference_133,3.567072564769691,3.3663091770671194,3.328572800648831,3.2060780174911496,3.2677077653612367,3.34853813233773,3.0442633150073055,3.1696817495876317,2.597195482174278,2.7393221841290565,3.484902376256276,3.1402356261663797,3.272810193659348,3.184260320478058,3.265592844141552,2.9783069145735945,3.1503863552948186,3.010944660626195,3.125683079298847,4.072154530968261,3.1506591285065912,2.7632830636499746
reference_134,3.650676175878449,3.487023820650528,3.414269464051313,2.9831596859157523,3.2718750832065164,3.4314462244944717,3.0278625707218585,3.2990516293880634,2.788805034810222,2.41255239677524,3.561462117996007,2.9138891401441933,3.3722783096832387,3.4626024260691266,3.3261924683706545,3.032881910604976,2.9017171927199326,3.1398620345021246,2.920451694332167,4.205132207292039,2.91849316256998,2.8453552260266486
reference_135,3.662996152839038,3.5402840514959517,3.517930412008458,3.032020557762551,3.386506386432515,3.4765992220823017,3.20598825755806,3.254622983498871,3.235052676962947,3.384867741335635,3.635776648612708,2.964098567917438,3.2916558397429476,3.034878177611351,3.3409568270300127,2.988406185315401,3.025917283602065,2.7815500590762228,2.4877014585087056,4.216457059000432,2.8989347889182944,3.1874187075643303
reference_136,3.5793264509268496,3.326426162704402,3.3637623725219283,2.8792865884351957,2.954329873112395,3.28177177282658,3.0710225921715915,3.1699707216187227,2.8999636581453236,2.9025919051854583,3.5003213606739787,2.740006791475853,3.3022665240746436,3.323449568109129,3.106399841931287,3.154971663177458,2.896901124097799,2.564530937171243,2.4016313387795853,4.131949217066944,2.779683777384524,3.0095570076142586
reference_137,4.04155255411078,3.9510890846533906,3.903881875867767,3.791117225888419,3.670830660038137,3.921210584167374,3.7026884040148262,3.786105274440408,3.4048369192397896,3.462181977227511,3.990175034662843,3.7163708440115593,3.8514244980772285,3.825187721956444,3.8264185932243504,3.6188660284481164,3.727626226268925,3.6009431035086137,3.7767235300474864,4.519122056755186,3.7380942494791056,3.556258728792125
reference_138,3.7065188530249813,3.5456112643095086,3.51218474349787,3.4192868793588964,3.364579421598826,3.4900765693883034,3.285428768336827,3.3887856239998686,3.236968201080786,3.2425917488495997,3.6184228584153115,3.194618242977175,3.469549618172661,3.491136105473352,3.4276536928544505,3.217417155480495,3.321819377717851,3.2186482730918096,3.369920224971802,4.307284751751064,3.1767352767146138,3.1041795332577276
reference_139,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
reference_140,3.770983188391424,3.5848383605617515,3.5897136963977254,3.359057789988976,3.3851732594104424,3.5481311622584566,3.2734899006889715,3.3305627844138246,3.251685740595184,3.318736824292912,3.564822021544409,3.3177934433495917,3.11932870557424,3.5256597253892257,3.4316845634085302,3.3434691343483296,3.2738057947737818,3.2580462928860805,3.1338055202660837,4.327977843638889,3.3376364276644095,3.192985681181378
reference_141,3.7242298072377324,3.5272047833322246,3.2776613737892597,3.373505685676421,3.410849864544179,3.4895075184946407,3.295281158488013,3.358262646089382,3.1919299982538307,3.2148770251773153,3.640323188152567,3.2808288987861,3.4656581112691525,3.530903756219289,3.399622317523892,3.277067861101599,3.367399343387886,3.244811590570342,3.16137759389439,4.301754420029068,3.3210491974030893,3.217398159748229
reference_142,3.7178577591284894,3.579999757736825,3.5217033212853055,3.2454358471713065,3.3011949056055676,3.444758159812327,3.23701092790289,3.347721227580607,3.2521887597221983,3.287244822588469,3.5087875492987632,3.2400488897858124,3.4634834654204667,3.3935513061014175,3.3622110534434078,3.143307039693253,3.232045877849165,3.0243794718172414,3.3190482175940588,4.265947304499865,3.246551307639958,2.996544708657974
reference_143,3.8678308510145736,3.660345490631704,3.6718568014561987,3.3788484810181143,3.50483127420742,3.5441945584542434,3.353173677990294,3.352233699866742,3.3598189632878173,3.3771771518463836,3.6645967449970245,3.3866934703256293,3.512867632499475,3.443665429326057,3.5062867393278103,3.3454281919263855,3.326291253815794,3.291625256122381,3.340505240779787,4.349288453122973,3.4307976531812687,3.096279824231822
reference_144,3.6235130708064327,3.4231952993406116,3.2761386775275323,2.8067453169363823,3.2816362075739516,3.222237983868418,2.8682990794789505,3.0489924749260333,2.9427402053266514,3.043188691042174,3.501179307611926,2.784435078800467,3.0998112837575023,3.294708821979192,3.226398322586555,2.7785218919007932,2.773233025714442,2.7326730051060086,2.8036784760345927,4.167869179521189,2.604761370248861,3.0037943126469133
reference_145,4.1140918163743665,3.9737822932774853,3.9787500278009156,3.7469983153918744,3.8178520968205745,3.85609472773743,3.6261419084466064,3.72136068341601,3.708681461502372,3.766855095780861,4.0921556432249,3.567296785542219,3.8678609104162103,3.952008748718694,3.5063602370320828,3.685929237108507,3.699551808804766,3.461429126883117,3.6592265712364545,4.58623449436357,3.494179504766536,3.6982461003753015
reference_146,3.8117262544591948,3.605867486834005,3.59808869400647,3.4852106203429227,3.5349136069758025,3.60417195025682,3.3270865341703413,3.440500766315747,3.4198013419031446,3.4505015859433885,3.7262388546558145,3.22703257423928,3.4557295192408026,3.5606341904850014,3.276629629863882,3.412324837263722,3.445375429935692,3.2121939964718633,3.3973175755685197,4.298338204012872,3.131171332183745,3.300246047977695
reference_147,3.71829280772103,3.6232934393410825,3.5543619808859104,2.8332631166615556,3.0447143966399155,3.5149126211118826,3.378788079276311,3.4080372913897348,3.3565037698566336,3.4315811665333364,3.726528806376276,2.9897778359997633,3.6075669121472433,2.961350219110944,3.4633391554963584,2.869277478480841,2.92677388021583,2.894281939178241,3.324170419016793,4.3395019563998956,2.831176271161263,3.226303629835483
reference_148,3.593387942452063,3.3926167158102163,3.4354748456120543,3.208763049801155,3.2314073336925766,3.436098858829097,3.0170780953347185,3.192248211980061,3.1166033024408257,3.2246604247230004,3.402401878576598,3.16307309910739,3.348944452930768,3.252531202309451,3.368800603033194,3.1516000997837663,3.0998347706170493,3.0933601546255054,3.118502455854384,4.1311733732368054,3.1544233899730996,3.008038833229574
reference_149,3.742209589792846,3.433275607186546,3.5814058300603295,3.3885023032777313,3.199141075350721,3.6054803169331664,3.3783615528477036,3.3837230815638883,3.00642105739844,3.1523159553465856,3.6941062813965275,3.173593720397452,3.559896047774277,3.340139126410358,3.522485115372861,3.3834625651786774,3.3029169078389335,3.241704164076714,3.3113514430955093,4.296668198016101,3.1327385401643415,3.3105736857809585
reference_150,3.7533305984629326,3.6112455912866657,3.5819779523670845,3.207362785856087,3.4322392323730546,3.5432450294394644,3.302013816822348,3.387815733058405,3.302769853791753,3.358131297750972,3.660688326453263,3.317171212129125,3.10022565941284,3.5547865270915295,3.4757471308098387,3.3308323228311822,3.281735135979864,3.209242801732638,2.861894556097291,4.302292392739144,3.325744303996039,3.200889017071419
reference_151,3.6687201997583614,3.585178871679144,3.626939567038175,2.7224638785015585,3.443551485889645,3.5320806064652532,3.28898837336607,3.341497462910086,3.2463546958627005,3.3885384518070647,3.6377976263619662,3.1000407641069043,3.5574214561202306,2.7869166873301987,3.4876514769005698,2.763252796069697,2.7955650261989002,2.939655542403393,3.372248244686233,4.250395622227073,2.9890546158485427,3.002186011450205
reference_152,3.8258556351176036,3.7137877367454397,3.547570418292337,3.4916390070965573,3.588781190096268,3.6201860789418583,3.3673457801487205,3.4474394958380197,3.4193704054041727,3.4606286741011236,3.86230090742156,3.3825886768193585,3.3060940382467656,3.6635807937791434,3.5375305435319087,3.4584812787714423,3.3664222315078067,3.3355227213882728,3.2674219062186842,4.270031253147801,3.348522344642986,3.3084103814871852
reference_153,3.6098253767409414,3.4730290216593374,3.44592766192003,3.0816548314119854,3.3376913489730273,3.44744684385307,3.055945569436316,3.2607292126093834,3.1334784219574843,3.094787384242336,3.543921598006671,3.045258471066258,3.308384334596903,3.227070011966921,3.352289329840231,3.0815314002809977,3.02031979536346,2.969140399519688,3.0601294039043765,4.209644418265912,3.005058138780402,3.06113268888947
reference_154,3.6773481211602985,3.505705052485418,3.4529463682347203,2.9014799287155153,3.34894620331537,3.3540183897170293,3.208187575407029,3.3042748415633443,3.2571296192364945,3.2920483671612146,3.5920169102583173,3.0190022541369133,3.5042472896463175,3.0112792132905963,3.273367115838278,2.8865391458495955,2.9296755786557114,2.5133736519315404,2.9763162670344476,4.234035801833629,2.911168968845703,3.0877466372503157
reference_155,3.75592657370983,3.6021566060271826,3.468546782264664,3.273183993471193,3.3806928619941776,3.398535116606586,3.20153689031396,3.28089765471977,3.203641219810875,3.239819955296687,3.3300247790207864,3.2472298084820967,3.4389498425408545,3.3685212633166315,3.368045804702161,3.101151539918958,3.3022212870813403,3.091266260400007,3.303875599766505,4.260673000746966,3.2518295291685835,2.978163475785774
reference_156,3.8592333945020507,3.7431208146765544,3.7334158898237453,3.1363492220367433,3.4695664484592847,3.613302680787649,3.303138277906895,3.4643997677177785,3.423680503735532,3.4738499707661625,3.7562791023972983,3.2975142354187716,3.2154163364790143,3.3448582830490112,3.5389866751852876,3.1356119178431157,3.157973586232901,3.2159356032727335,3.251219513184074,4.391583062336206,3.211025856601955,3.3317172969003606
reference_157,3.7853511318519044,3.6200574112336787,3.547352819538485,3.408214039354706,3.3891847235190755,2.9415623454812816,3.2729207965799336,3.3596725515154002,3.361490870525295,3.3594862432107018,3.5154863959285496,3.338937591632968,3.480668274436525,3.438923572422886,3.37517094402733,3.229168004366346,3.2891720360628645,3.159454665019181,3.3521017517395872,4.3077624370116,3.345502609483625,3.129415086236757
reference_158,3.0880293518291393,3.2822508060831375,2.6872848755854553,3.436303106371212,3.519860067599028,3.3221281905671227,3.2310478981287485,3.318936012694144,3.346182781215308,3.4556815233383262,3.635244405039525,3.196939526769988,3.466592537018344,3.4369411006662367,3.4104469884768776,3.2063228054133175,3.367994282605205,2.90766660731746,3.3078535382475733,3.6698858046523095,3.1110643203696036,3.1590856998783376
reference_159,3.5948586519881878,3.4280741195630253,3.5278514765105244,3.2095567032098784,3.365762244780344,3.3936788740142876,3.204714348957426,3.2483160924666166,3.2526983155319398,3.3360582554167677,3.553713050090486,3.175602776705304,3.4283327767807816,2.972593151392595,3.3431254124473195,3.123072107564271,3.0563140580085464,3.0508849239902043,3.0683283012275213,4.16003912028083,3.0419216585145774,3.101896618254521
reference_160,4.121185640020092,4.0138744739632735,4.088051951358168,3.6578887882827757,3.9041866443590445,3.9834913231118256,3.740384170506621,3.7723984260548353,3.79114437983996,3.8614846899609394,4.116537007715702,3.770752827174294,3.9244534042804466,3.9034241673019405,3.8263675664013657,3.731588563584433,3.6651749382194736,3.5928983922620965,3.7678053382902004,4.529110364502668,3.7694770951213856,3.747901347085831
reference_161,4.1602379887675305,4.081277162810119,4.058658321267781,3.599788158889103,4.011102099914661,3.9957268869479354,3.891401245825768,3.878488854853958,3.8895172590596108,3.993692176749629,4.182271280478716,3.8685449855881053,4.0513376101941745,3.990173767227411,3.974663919479946,3.8559878308405815,3.6226066596415563,3.711990950561202,3.9622233277841685,4.556257462865711,3.7346632319958233,3.7992828592029877
reference_162,4.121185640020092,4.0138744739632735,4.088051951358168,3.6578887882827757,3.9041866443590445,3.9834913231118256,3.740384170506621,3.7723984260548353,3.79114437983996,3.8614846899609394,4.116537007715702,3.770752827174294,3.9244534042804466,3.9034241673019405,3.8263675664013657,3.731588563584433,3.6651749382194736,3.5928983922620965,3.7678053382902004,4.529110364502668,3.7694770951213856,3.747901347085831
reference_163,3.700732418838716,3.6177232415273037,3.608158200311336,2.9991555664631293,3.516041371430247,3.5177281241641754,3.037813574901857,3.3734006845086606,3.3475998741989446,3.3920512489629093,3.6614460563701883,3.0908555090392533,3.561554003718646,2.9835382025223636,3.4956302251775804,3.1034110369253005,2.966326088323423,3.058202481408186,3.115946002147298,4.312260981335815,2.985286649835041,3.258245264751878
reference_164,4.19819308555583,4.007639629639189,3.9965896053723045,3.964426227315132,3.87977427920907,4.057002968179946,3.864478261930109,3.8818463891420496,3.8539922447259753,3.973937260933308,4.030888851473646,3.9170172728089625,4.082412796174319,3.7779099719914386,3.930228051954443,3.862973086059176,3.7608260716962687,3.6085377623328605,3.88716395474474,4.535945295146542,3.8946705946928555,3.802104486265023
reference_165,3.68449064081132,3.6754602299396204,3.6520817232765994,3.230563869712746,3.485794853130412,3.390613626961381,2.964328326350903,3.4427047700402436,3.3845362821581206,3.3854607766591642,3.6276935899643643,3.3391850384784116,3.500395769376122,3.561783114031946,3.4358448713039373,3.3480212162812073,3.2204758491282037,3.334762913782577,3.2520232131323263,4.302481279180137,3.3290307420023764,3.2110860066975713
reference_166,3.647090188352881,3.5579371632907923,3.523353544573012,3.1744658519308864,3.1754409480661687,3.227861477126476,2.7820258024197586,3.200726492151618,3.1915766600638187,3.2862032248499418,3.582852165703297,3.0953911874103723,3.4040733164704826,3.298838141256356,3.0512425163063552,3.0795226676524177,3.114738713791145,3.0224014817392546,2.9847854969160763,4.185414834018946,3.1193450450855273,3.113814584271286
reference_167,3.7866079808517967,3.6680723941340485,3.6666608873623687,3.268534147232702,3.4833200176139405,3.5376007885138736,2.8776863153412693,3.376074373972463,3.237410160031197,2.970788717588878,3.6505315321838134,3.2775936333692695,3.4691830000022694,3.546133896494056,3.4772756907230113,2.9872628860264863,3.231157670539402,3.313464903371402,3.2753499762655776,4.386137017208315,3.273023612757052,2.951460995500636
reference_168,3.588928153972516,3.39696235337872,3.4139853132846314,3.0753953018700004,3.243600244942041,3.0487831993163597,2.495877839194298,3.0018687692871096,3.0722854706378286,3.105028662216881,3.487357467501998,2.9171244676681396,3.3137098758024006,3.348516708333039,3.1735647957650155,2.753517713503815,3.0364663134531167,2.7505400510805265,2.784244335586243,4.161854574062348,2.9486303446739686,3.0065898775850477
reference_169,3.1221144320229572,3.029229462674456,3.746520846690656,3.768953657970514,3.610348430967853,3.72196296437889,3.5501369241461527,3.3423951693560525,3.6051286823748714,3.7531825455701893,3.7813659361426493,3.7232991536909568,2.9366899232662647,3.6353689769772473,3.72847323486857,3.6693327345769418,3.688525639885107,3.420981014021509,3.5718231955503676,3.070545424999798,3.68782795995219,3.5712346863479043
reference_170,3.0455334465391672,2.88099374345027,3.65333093867192,3.5314369242395807,3.0049617142970058,3.652634816812957,3.3981354900845964,3.1305890446289384,3.46175175499218,3.3542898296676933,3.63923884842418,3.5252236656454246,2.8008310276287713,3.037369475490024,3.5509162595914994,3.4727183704969975,3.4405643382382496,3.311869252214685,3.4459095983580466,3.4908549217681903,3.478999628245744,3.3746882549486323
reference_171,3.583280779792964,3.393408873703601,3.336308243392631,3.1682425236481184,3.2567751770395814,3.3308442262852265,3.034118989495516,3.1643203067995906,3.2005357696415278,3.302849629388815,3.4246078926200867,3.1571389677346247,3.3796672166372654,3.2455021098415373,3.2503255564919566,3.023499480209736,3.1220920345700254,2.8673723454477615,3.144574058112408,4.071424113823533,3.1762168992164628,2.865867661411651
reference_172,3.7051883326558013,3.6414565144193634,3.6428304237209574,3.2964769760713657,3.454719903714497,3.2138770941536228,2.757540077953314,3.2695010362289834,3.3040361685926367,3.385066600622115,3.7562274173433505,3.1232168559165316,3.5556673148785007,3.493195718053291,3.31222335116734,2.9377994344930567,3.2991559262333907,3.0816036378660083,3.0335384523014435,4.278771011226302,3.159848510459018,3.2120071551507494
reference_173,3.7328416939154936,3.5353558966276477,3.3122752468678986,3.3279727420530825,3.365096636243295,3.3201777120644933,3.0691844823181302,3.1610201866532317,3.2302447359704596,3.262953940379173,3.5872526286727164,3.212412181382934,3.441983211902188,3.3547527188233777,3.191181496926208,3.0341346621332925,3.275692255348198,3.0217639692839287,3.060903891580789,4.231118411796088,3.2315079601245817,3.0743470404293594
reference_174,4.269510425968292,4.251317521168878,4.936479887209672,5.056542314563274,4.97391487205374,5.087300660509794,4.924368546638489,4.605014197876066,4.951466543040399,5.074424908897809,5.01725772425437,5.049873101855486,4.259048954560297,4.844365848163796,5.083823779781237,4.931314871894837,4.923412742152625,4.695221946097315,4.950441389312422,3.7590652467536927,4.9951297508125325,4.826952706400404
reference_175,3.7692984524414834,3.5713242248792216,3.5978071465347714,3.308722016686726,3.404705822532868,3.4012761070436057,3.177180858041477,3.3204800971547246,3.233395485772562,3.2760633997891295,3.69671527592907,3.193855313251595,3.4782821946456965,3.475475058918381,3.1834260495423505,3.1834124085689655,3.2484458667745097,3.0346447475918636,3.173676569269736,4.320335515671182,3.256166091628077,3.2087178121965776
reference_176,3.6880463561964003,3.3437077850618455,3.597675582901943,3.245150682549756,3.2728913672475524,3.419082354512527,2.8923699650878882,3.2738804891449007,3.2599813952859216,3.2882021359646565,3.7000916221102798,2.9942012931806077,3.511845229502187,3.4296644342235827,3.0619301506744456,3.2806579714156334,3.208890400930435,3.1868844359120105,3.1289123787682955,4.292562088165398,3.117627197264941,3.246637548519587
reference_177,3.5189110182583967,3.3209809042749225,3.262466560801263,3.0935313778704643,3.097539490953112,3.1799267232574757,3.0341604872503285,3.0975242810121775,3.1006329217440927,3.1088677380759133,3.3856767782163617,3.094704957533994,3.329882406137391,3.1111286699870107,3.0826968980943406,3.0492250017550617,3.014705786569561,2.935773751741523,3.124384562409485,4.045371843731403,3.100900734022142,2.7967921309767836
reference_178,3.058116640466686,3.0826260609250062,3.8209123924042494,3.5568080219431955,3.113184628541592,3.727148434779986,3.2521519486875747,3.3333715036857128,3.520146881729544,3.658476945742525,3.8296041694425895,3.6041479723828562,2.8837304132326977,3.0469634398785845,3.7222430897826477,3.555013451934092,3.475828292965561,3.545394672138693,3.4833491037119297,3.5679786844292685,3.537953508874897,3.5293806555537994
reference_179,3.7946587939749707,3.711859176291748,3.6702327068503644,3.19137202649765,2.995527117648855,3.5219279096563243,2.9925991219505312,3.480927614484394,3.3708544617290075,3.40681758236572,3.7490059776627302,3.324334993643946,3.5458654784112618,2.9061537375867843,3.161279144823569,3.2663100738054633,3.2621091593675375,3.207704836875587,3.2393546570039526,4.387361019538545,3.3328735582590596,3.259022698776144
reference_180,3.786989187509107,3.634530547195044,3.69254634618449,3.326021022346688,3.476286436957356,3.5532085393517687,3.0117741668882365,3.4063312106734758,3.311782950277995,3.3952414914112405,3.6919997202871806,3.3312612171960527,3.543845883740508,3.470115761911583,3.45479556031237,3.3272134206292248,3.3529888102321395,3.3532566002432587,3.117423399432013,4.319131641321374,3.2167186757446316,3.222785297307547
reference_181,3.813235601101832,3.7324671556049833,3.7392636401284687,3.3433336480750326,3.557842796986963,3.576606419717871,2.9212090031932423,3.4514778780000466,3.3828092963801555,3.421085398482079,3.7553716261133383,3.3809122435284453,3.5743885620910714,3.5772043205131703,3.4689805187233693,3.3808921216491874,3.3518254955621876,3.4466148122226077,3.295476299311512,4.421060464142006,3.38088525864088,3.289993740261942
reference_182,3.6974566078267626,3.5508949504255467,3.5420164832235876,3.1434973252261624,3.3419485094879304,3.366148753806459,2.8781206648150324,3.250279603495838,3.185121419108348,3.255671671522347,3.588248408236093,3.008528258744505,3.4277731863960517,3.36671865649813,3.3085212204266803,3.148246147998493,3.133042210463298,3.137962637246152,3.1264018224997954,4.248240370827472,2.9671072916160495,3.0766295742419576
reference_183,3.6323255151207228,3.4156560974218335,3.4215363673142973,3.253414733212054,3.3102788269603067,3.4113269420147705,3.14648730022192,3.1886702015064654,3.18500861506557,3.249717223874699,3.488870197078228,3.254059734904285,3.309324878059453,3.374581147985625,3.35259118266436,3.1118955101724475,3.205979938488524,3.023104697066843,3.1977589469261427,4.128685206584632,3.233169570862772,3.067387807841382
reference_184,3.5541177284342043,3.354950560751666,3.363762568441129,3.194498413136327,3.185498338016896,3.3142453709801845,3.112767677183587,3.1152205830931665,3.128696263186349,3.242324398425731,3.4893510648651125,3.1731218383224085,3.3425898019443614,3.2598284594786526,3.228676947703863,3.091915518300786,3.0898057023002945,2.945499800366044,3.17367508594392,4.041233750375212,3.1840901261186616,2.986693867542774
reference_185,3.7554867963351874,3.596746161595407,3.557376063850447,3.4634202907795926,3.5160107688941733,3.464097578367028,3.3503452551342336,3.351388709845122,3.358958382378169,3.4262880745493822,3.5926475343834117,3.2500179521558388,3.485915853790078,3.0780276595660774,3.4591175271578627,3.2999156010399875,3.40188936365489,3.2909814990631108,2.6108986070383784,4.264240100844884,3.2001664284077136,3.1854440496469496
reference_186,3.827078966959118,3.661753507993888,3.6782849121971264,2.617851725007248,3.3806457490996973,3.540162158762659,3.3197069829450014,3.3881078708724677,3.1802551143831033,3.195509304450972,3.6909445447304248,2.938803033060982,3.571685015933026,3.59681759135499,3.280224214605119,3.229946347564335,3.0056216846628145,3.2945415656992165,2.413696423902505,4.338182994837463,2.890318261216594,3.3532856404556584
reference_187,3.7428837332063503,3.7054971043620473,3.6439917204309165,3.356758126249385,3.416419626182672,3.4538433402389837,3.334036849804521,3.4175118373878,3.384005962605106,3.3990272107046295,3.6694219772309067,3.3346293861514034,3.4411263738273,2.9426969403656957,3.472168001121285,3.3446675501141536,3.3203790759034817,3.2723513445093353,3.053821449680782,4.339412109548569,3.3730284927724616,3.238272794858726
reference_188,3.610696779194215,3.4457601807500544,3.282872557017294,2.62855727405588,3.139643077102322,3.292496628356036,2.974885564039823,3.189276456495055,2.8802346069909004,2.925135098746301,3.5220482621026967,2.6086512505837156,3.1706883787861724,3.223202108932778,3.2212679206597525,3.0020633639267316,2.6248784309153512,2.9052343277567814,2.0537480827107233,4.168504134134316,2.5594396168966127,3.021369356864559
reference_189,3.86499138394505,3.7065923265336638,3.6807260986576424,3.0874191464932346,3.3906777818639866,3.6680940093631245,3.281038605008948,3.476515262092719,3.219438660401198,3.1847415165495483,3.798938299920388,3.112143309576824,3.4360925699922533,3.6495646788084115,3.5913907730279404,3.409015624816541,3.0266299581796305,3.3957032170595394,2.9340078066544404,4.3335406514096215,3.0983595013398997,3.343643761363777
reference_190,3.837289866374066,3.685535107687342,3.6310579995959946,3.5535463372179033,3.6005057700509835,3.597510222403478,3.330646799053717,3.4580124224402904,3.429399478966194,3.4109511124076315,3.7612692426044942,3.4285089931372,3.57694974465324,3.6323738795684335,3.585750680218138,3.410911232827272,3.489674082356247,3.4361044460277785,3.4323233844812244,4.30766296161189,3.420163695462229,3.2838952292049135
reference_191,3.773188196593233,3.608213370602589,3.5618344428975677,2.627213581629157,3.270510163671458,3.5276131044923202,3.1794519877292635,3.4026868645049633,3.140544323096577,3.129524669605753,3.4754974177281857,2.9907145718577732,3.5152289543993507,3.4204831277103422,3.5040313242443695,3.284255990576707,2.667763211475524,3.188682510204396,2.8582970481556034,4.263144234137536,3.0022654089616316,3.1816696334560275
reference_192,4.269510425968292,4.251317521168878,4.936479887209672,5.056542314563274,4.97391487205374,5.087300660509794,4.924368546638489,4.605014197876066,4.951466543040399,5.074424908897809,5.01725772425437,5.049873101855486,4.259048954560297,4.844365848163796,5.083823779781237,4.931314871894837,4.923412742152625,4.695221946097315,4.950441389312422,3.7590652467536927,4.9951297508125325,4.826952706400404
reference_193,3.1292912809335673,3.1031278249618426,2.8372625168736616,3.2746754861052922,3.450043805672877,3.1686050445732543,3.0382738818383332,3.07337805169643,3.262586027701877,3.3000632128125487,3.6715870222227274,2.79229067617054,3.4589674387680573,3.4173940892762023,3.330481657711962,2.9696290898115962,3.3000498130850384,2.898518673191574,2.5194381476783687,3.7819724518094566,2.751513616165328,3.11896774983681
reference_194,3.6419817872217854,3.514480751925478,3.5124960137859325,3.289190687811768,3.053199740989797,3.3661586612873133,3.1534986526195055,3.320190194883585,3.257915330117944,3.2998375855814053,3.4808594556154016,3.0837102768827696,3.4539263174143073,3.009812509507537,3.368064200115746,3.129504784243269,3.194292095299887,3.1172041065430016,3.3000762006960396,4.109955137829423,3.1222640816653984,3.058258500284308
reference_195,3.135102069442148,3.345472589857784,2.724882174750127,2.9624243962163805,3.328695363478985,3.402274456009488,3.2103168725561146,3.2876453632794322,3.1254435990493277,3.1173161132801086,3.664383478889048,2.9586264631221715,3.3911223776813473,3.09677573394928,3.4398700573258596,3.236763838648604,2.9494272099731313,3.208189211426661,2.480330825455525,3.647180582241714,2.9683675496464152,3.168386071569822
reference_196,3.2565653978329916,3.0970024101314326,3.516884926850117,3.4638663811455985,3.076209927291541,3.500204522057781,3.30618915474129,3.0899526070329864,3.3268992202259713,3.2620413572925937,3.5926585177862664,3.3017201822666693,3.1637533015252823,2.8788092101792833,3.4105019622094925,3.2834720866549247,3.3597947155424053,3.2138982148903756,3.120400708313612,3.959584257696249,3.3211917688076507,3.1715149080520955
reference_197,3.6148951621032492,3.313049658841226,3.53131847922285,3.2150336424329997,2.7308449437629547,3.367525837488796,2.8469602320107463,3.2254636227607727,3.1466436926002412,3.2057216380130535,3.5895147479225993,3.162360615884342,3.355462120141758,2.793010369710636,3.177851636460982,3.085461360262231,3.1824341847847575,3.0792719619314566,3.0336300570844155,4.16161354662323,3.1343495878428,3.1237291484448004
